Well;Depth_Original;Depth;Formation;SampleID;Permeability_Kl;Permeability Kl;Porosity;CP;SW
3PO;2584.07;;AC11;25099-18;11.522;10.757;20.27827282;0.401305066;69.63163873
3PO;2584.07;;AC11;25099-18;11.522;10.757;20.27827282;0.958488958;56.09105872
3PO;2584.07;;AC11;25099-18;11.522;10.757;20.27827282;2.296794176;44.2103067
3PO;2584.07;;AC11;25099-18;11.522;10.757;20.27827282;4.501716585;37.55013098
3PO;2584.07;;AC11;25099-18;11.522;10.757;20.27827282;8.085517909;33.88960521
3PO;2584.07;;AC11;25099-18;11.522;10.757;20.27827282;19.90283767;31.3350488
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;0.02954858;94.79265067
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;0.071810682;93.47723408
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;0.171722854;89.71282826
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;0.41157893;71.37729076
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;0.983027363;56.31494427
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;2.355594712;45.262611
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;4.616965635;38.12346495
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;8.294268219;34.60570565
3PO;2585.55;;AC11;25114-18;8.544;7.905;19.42937384;20.41668522;31.71641791
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;0.029971751;94.76444738
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;0.072839097;93.14841941
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;0.174182133;87.94358078
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;0.417473238;70.13419647
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;0.997105503;55.65846052
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;2.389329675;44.79516137
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;4.683086163;39.67065161
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;8.414062999;36.58507773
3PO;2587.71;;AC11;25126-18;7.985;7.371;19.25028439;20.71156504;34.22246373
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;0.029654258;95.48394854
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;0.072067506;94.70241674
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;0.172337005;93.10809186
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;0.413050903;73.61308164
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;0.986543066;58.15077552
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;2.364019271;45.91318985
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;4.633477772;39.56234219
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;8.324182217;35.83503667
3PO;2589.01;;AC11;25140-18;6.857;6.293;19.27715788;20.49031976;33.71888902
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;0.029126637;94.80917702
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;0.070785251;93.74144445
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;0.169270715;92.4327876
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;0.405701734;88.93117232
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;0.968990092;77.23595002
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;2.321957681;63.85680316
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;4.551037054;56.01999002
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;8.174843539;52.12248809
3PO;2589.99;;AC11;25145-18;1.683;1.444;17.28018284;20.12271642;49.47982259
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;0.029021343;94.74085929
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;0.07052936;93.83971439
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;0.168658796;91.58192786
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;0.404235108;73.86433584
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;0.965487159;58.29865813
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;2.313563725;45.6576388
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;4.534584901;39.19241659
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;8.145045198;35.78727071
3PO;2590.24;;AC11;25146-18;7.502;6.911;19.00129912;20.04936656;33.57134064
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;0.028181757;96.46077115
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;0.068488949;95.44499681
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;0.163779504;94.80968159
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;0.392540604;93.67333082
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;0.937555658;90.37891368
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;2.246632428;80.84322659
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;4.403399559;70.75899994
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;7.907491194;65.48622035
3PO;2590.74;;AC11;25147-18;0.431;0.332;15.09512369;19.46461753;62.88765266
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;0.028600936;97.47121763
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;0.069507662;96.54611533
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;0.16621558;95.80145882
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;0.398379301;86.02687397
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;0.951500974;70.22693705
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;2.28004911;56.53746227
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;4.468896256;50.09784736
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;8.026083145;46.56263502
3PO;2591.1;;AC11;25148-18;3.102;2.752;18.99587545;19.75653654;44.78359214
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;0.029126637;97.74437859
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;0.070785251;96.92821526
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;0.169270715;90.46947032
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;0.405701734;71.33549722
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;0.968990092;57.67042996
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;2.321957681;47.1916455
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;4.551037054;41.39618026
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;8.174843539;37.14366356
3PO;2591.58;;AC11;25151-18;10.439;9.719;20.1894765;20.12271642;34.32119673
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;0.028810986;97.34888653
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;0.070018138;96.42276423
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;0.167436295;90.52197478
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;0.401305066;71.37740073
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;0.958488958;56.0834217
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;2.296794176;46.32025451
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;4.501716585;39.83032874
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;8.085517909;36.08106516
3PO;2591.67;;AC11;25152-18;9.916;9.219;20.3202994;19.90283767;33.96017438
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;0.029654258;96.35475997
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;0.072067506;95.61134047
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;0.172337005;94.81457818
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;0.413050903;93.62662049
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;0.986543066;91.27412183
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;2.364019271;83.47265722
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;4.633477772;73.69370081
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;8.324182217;68.01952807
3PO;2592.68;;AC11;25157-18;0.19;0.132;14.16730114;20.49031976;65.41578519
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;0.029971751;97.63422999
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;0.072839097;96.76079734
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;0.174182133;95.68374236
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;0.417473238;91.18529632
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;0.997105503;82.66424462
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;2.389329675;67.90804844
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;4.683086163;58.78587504
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;8.414062999;53.30146822
3PO;2596.05;;AC11;25171-18;0.853;0.698;17.22999093;20.71156504;50.15807523
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;0.02954858;97.92640682
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;0.071810682;96.46810882
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;0.171722854;94.14016133
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;0.41157893;76.40561033
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;0.983027363;61.94132894
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;2.355594712;49.76669654
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;4.616965635;43.05854994
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;8.294268219;39.68411618
3PO;2597.09;;AC11;25175-18;4.723;4.298;19.25539053;20.41668522;37.01945205
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;0.028810986;99.59579248
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;0.070018138;98.91838235
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;0.167436295;98.27757353
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;0.401305066;98.02433681
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;0.958488958;97.43833866
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;2.296794176;96.80101414
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;4.501716585;95.84818592
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;8.085517909;93.6038928
3PO;2603.81;;AC11;25188-18;0.014;0.006;9.460859953;19.90283767;91.42687908
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;0.029442979;96.6471762
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;0.071554044;94.79326187
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;0.17110915;89.36145529
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;0.410108027;72.52308692
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;0.979514213;56.67084319
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;2.347176273;43.80254304
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;4.600465494;36.86714001
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;8.264377352;32.62100329
3PO;2621.69;;AC12;25204-18;7.895;7.243;19.97898713;20.34310761;30.76476867
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;0.030289936;96.60538791
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;0.073612368;95.46305931
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;0.176031278;91.69383744
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;0.421905198;72.39784946
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;1.007690928;57.13955371
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;2.414695166;45.38455313
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;4.732802525;39.27159209
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;8.504151963;36.24234015
3PO;2621.94;;AC12;25207-18;5.835;5.324;19.55632977;20.93332276;34.62365591
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;0.029126637;96.68112115
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;0.070785251;95.91559873
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;0.169270715;94.24646915
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;0.405701734;76.25376099
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;0.968990092;59.35221299
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;2.321957681;46.51275467
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;4.551037054;39.98885632
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;8.174843539;37.56631701
3PO;2622.13;;AC12;25212-18;5.008;4.56;19.14973682;20.12271642;35.8705395
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;0.02954858;97.60298654
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;0.071810682;96.69408617
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;0.171722854;95.85351802
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;0.41157893;94.85872017
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;0.983027363;92.78827509
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;2.355594712;84.2707689
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;4.616965635;72.38089395
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;8.294268219;67.77924349
3PO;2623.04;;AC12;25217-18;0.195;0.138;15.25037662;20.41668522;65.32502991
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;0.029126637;96.60647494
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;0.070785251;95.44474994
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;0.169270715;92.79185554
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;0.405701734;78.09383693
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;0.968990092;61.55731878
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;2.321957681;48.47539075
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;4.551037054;41.91550866
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;8.174843539;38.44767283
3PO;2624.69;;AC12;25224-18;3.733;3.343;19.09696217;20.12271642;36.4568626
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;0.028391193;97.25712573
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;0.068997932;96.8149684
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;0.16499665;93.61994454
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;0.395457814;74.69538608
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;0.944523208;58.51215308
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;2.263328528;47.77047788
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;4.436123914;41.55529465
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;7.966740907;38.23286953
3PO;2625.16;;AC12;25225-18;5.534;5.047;19.13194088;19.61046316;36.73403113
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;0.028810986;97.26801696
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;0.070018138;96.59121898
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;0.167436295;94.55834594
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;0.401305066;75.34861294
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;0.958488958;59.25577014
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;2.296794176;48.36254555
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;4.501716585;41.22517788
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;8.085517909;37.75689813
3PO;2625.3;;AC12;25229-18;5.325;4.854;18.7639812;19.90283767;35.02987332
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;0.02954858;95.65318397
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;0.071810682;94.75491082
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;0.171722854;93.64239436
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;0.41157893;89.07617253
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;0.983027363;72.72656875
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;2.355594712;56.91644511
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;4.616965635;47.56717689
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;8.294268219;42.37629385
3PO;2625.6;;AC12;25233-18;2.194;1.927;17.75717015;20.41668522;39.53692471
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;0.029442979;95.85156617
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;0.071554044;94.84536082
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;0.17110915;93.6735148
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;0.410108027;81.77947539
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;0.979514213;66.21671735
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;2.347176273;54.25597666
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;4.600465494;46.62908848
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;8.264377352;42.08015031
3PO;2625.76;;AC12;25235-18;2.863;2.546;18.61095421;20.34310761;39.85512621
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;0.029337455;96.99179799
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;0.071297593;96.59006672
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;0.170495892;92.1279801
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;0.408638193;75.11269997
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;0.976003618;57.87560678
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;2.338763955;45.69932327
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;4.583977351;39.59205146
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;8.234509616;37.08362228
3PO;2628.78;;AC12;25269-18;6.352;5.809;19.31538343;20.26958694;34.93149047
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;0.029971751;98.14626385
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;0.072839097;97.31430434
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;0.174182133;96.80929973
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;0.417473238;96.37085256
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;0.997105503;95.41866081
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;2.389329675;93.17647241
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;4.683086163;89.92630745
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;8.414062999;84.4688111
3PO;2631.25;;AC12;25292-18;0.036;0.019;11.60975523;20.71156504;81.40167925
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;0.029232008;96.71511989
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;0.071041329;95.6441794
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;0.169883081;94.742204
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;0.407169429;91.39520437
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;0.972495578;74.32724562
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;2.330357757;59.18002236
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;4.567501204;50.63486147
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;8.204665012;46.53000373
3PO;2633.26;;AC12;25298-18;1.657;1.427;18.82895926;20.19612321;44.56702696
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;0.029021343;95.80484773
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;0.07052936;94.93215248
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;0.168658796;93.8238036
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;0.404235108;90.38174968
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;0.965487159;75.44187103
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;2.313563725;61.28500222
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;4.534584901;53.60731303
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;8.145045198;49.15061115
3PO;2633.65;;AC12;25303-18;1.602;1.371;17.93080752;20.04936656;47.07893101
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;0.029337455;96.66102594
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;0.071297593;95.98919001
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;0.170495892;94.97133332
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;0.408638193;89.10413457
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;0.976003618;71.37372768
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;2.338763955;53.55744702
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;4.583977351;44.34874852
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;8.234509616;40.93147779
3PO;2634.07;;AC12;25308-18;1.965;1.706;18.27379695;20.26958694;38.1532089
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;0.029337455;96.3640163
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;0.071297593;95.59607147
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;0.170495892;94.62699822
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;0.408638193;92.94483335
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;0.976003618;76.80689245
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;2.338763955;59.78788881
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;4.583977351;51.39745063
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;8.234509616;46.67704524
3PO;2635.52;;AC12;25321-18;1.063;0.882;17.32309625;20.26958694;43.84860516
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;0.028916126;96.06850335
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;0.070273656;95.53735418
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;0.168047322;94.60412013
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;0.402769552;79.5929511
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;0.961986782;63.2712832
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;2.30517589;49.51625714
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;4.518144745;42.05261852
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;8.115269988;38.19558203
3PO;2636.11;;AC12;25326-18;3.505;3.158;18.59793243;19.97607365;35.71357657
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;0.029021343;95.4934774
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;0.07052936;94.72394255
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;0.168658796;93.78837792
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;0.404235108;92.06746607
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;0.965487159;78.79169249
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;2.313563725;63.50917606
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;4.534584901;54.58295126
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;8.145045198;49.17235472
3PO;2636.42;;AC12;25328-18;0.922;0.763;17.2405541;20.04936656;46.32757939
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;0.029021343;97.09453922
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;0.07052936;96.73694405
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;0.168658796;95.50274405
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;0.404235108;79.29176289
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;0.965487159;63.6271077
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;2.313563725;49.73878169
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;4.534584901;42.07454866
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;8.145045198;37.5996424
3PO;2637.42;;AC12;25336-18;3.993;3.632;18.51966239;20.04936656;35.36467258
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;0.026207434;96.00857143
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;0.063690833;95.44285714
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;0.152305638;94.40571429
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;0.365040471;80.14857143
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;0.871873523;62.50857143
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;2.089240582;49.49428571
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;4.09491154;42.64285714
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;7.349233616;39.18285714
3PO;2638.41;;AC12;25342-18;3.304;2.955;18.01847946;18.09044335;36.89714286
