Well;SampleID;Zone;Porosity;Permeability_Kl;Rt;Sw;RI;Temp;Rw;Salinity;Condition
3PO;25354-18;AC12;17.93114343;3.092;44.53178843;39.52526888;4.769261564;20;0.379900033;17.6;AC
3PO;25363-18;AC12;18.63926565;5.58;51.43157059;35.14828545;6.08686448;20;0.379900033;17.6;AC
3PO;25370-18;AC12;18.85660906;8.165;53.95566757;32.17241293;6.786838212;20;0.379900033;17.6;AC
3PO;25371-18;AC12;19.30346846;9.574;56.25533494;31.65585196;7.289769347;20;0.379900033;17.6;AC
3PO;25374-18;AC12;18.35497356;6.815;60.63539928;32.47389668;7.081712082;20;0.379900033;17.6;AC
3PO;25376-18;AC12;18.10107885;3.042;44.61348017;37.77888734;5.366911329;20;0.379900033;17.6;AC
3PO;25377-18;AC12;18.17760079;2.999;52.88902809;34.9642368;5.974395277;20;0.379900033;17.6;AC
3PO;25381-18;AC12;17.85633459;2.313;52.32283076;36.85213899;5.519809295;20;0.379900033;17.6;AC
3PO;25385-18;AC12;16.80286738;3.193;47.04364835;40.71361927;4.644854019;20;0.379900033;17.6;AC
3PO;25390-18;AC12;16.69003563;3.185;48.03620607;40.33653178;4.711044783;20;0.379900033;17.6;AC
3PO;25391-18;AC12;16.79409749;2.744;51.12002047;39.48505821;4.970261773;20;0.379900033;17.6;AC
3PO;25395-18;AC12;17.46521104;3.157;45.58027346;39.37435508;4.848523368;20;0.379900033;17.6;AC
3PO;25399-18;AC12;17.30832385;3.019;43.05724534;39.93390174;4.710645827;20;0.379900033;17.6;AC
3PO;25402-18;AC12;17.22631105;4.324;48.00274168;37.31273151;5.238611651;20;0.379900033;17.6;AC
3PO;25403-18;AC12;17.24131533;3.1;49.19721757;39.49276346;4.930130276;20;0.379900033;17.6;AC
3PO;25407-18;AC12;17.13199901;2.571;48.21967043;38.67033666;4.997358136;20;0.379900033;17.6;AC
3PO;25410-18;AC12;16.79967269;2.274;44.33291284;42.58917073;4.368431373;20;0.379900033;17.6;AC
3PO;25416-18;AC12;16.35669918;1.094;44.48623077;42.65993852;4.275304748;20;0.379900033;17.6;AC
8PO;24699-18;AC12;12.03665451;0.264;35.14607515;66.06392231;2.011785251;20;0.379900033;17.6;AC
8PO;24700-18;AC12;9.615189717;0.216;54.4192435;63.27391045;2.201040122;20;0.379900033;17.6;AC
8PO;24756-18;AC12;14.60176991;2.291;59.07989243;40.80181355;4.558412806;20;0.379900033;17.6;AC
8PO;24757-18;AC12;14.17313955;2.018;55.40396771;43.615725;4.289811343;20;0.379900033;17.6;AC
8PO;24758-18;AC12;14.26353291;1.161;49.0054672;46.54261282;3.748715358;20;0.379900033;17.6;AC
8PO;24759-18;AC12;13.23542805;0.879;50.94829986;49.60398744;3.334482196;20;0.379900033;17.6;AC
8PO;24760-18;AC12;16.23859043;2.03;44.07838599;42.73875522;4.19751344;20;0.379900033;17.6;AC
8PO;24761-18;AC12;14.3462274;0.973;46.07111622;48.74483738;3.429030462;20;0.379900033;17.6;AC
8PO;24762-18;AC12;14.83180009;1.133;50.66140557;44.2754892;4.015412167;20;0.379900033;17.6;AC
8PO;24763-18;AC12;15.63326129;1.254;46.34998204;43.43088326;4.173934006;20;0.379900033;17.6;AC
8PO;24764-18;AC12;15.42120966;0.836;33.57253977;52.38647171;3.026866;20;0.379900033;17.6;AC
8PO;24765-18;AC12;13.21736207;0.645;41.16639787;53.24290829;2.869748764;20;0.379900033;17.6;AC
8PO;24766-18;AC12;15.82536777;0.769;38.5356104;50.30897751;3.324995736;20;0.379900033;17.6;AC
1PO;29697-17;AC11;13.53783636;1.332;40.69113768;0.516019824;2.958171414;20;0.379900033;17.6;AC
1PO;29698-17;AC11;15.40473259;1.422;32.34266641;0.556242533;2.771507017;20;0.379900033;17.6;AC
1PO;29699-17;AC11;13.51330509;1.194;46.02365041;0.493728031;3.393310374;20;0.379900033;17.6;AC
1PO;29700-17;AC11;14.52094458;0.834;35.82648428;0.54569356;2.880115014;20;0.379900033;17.6;AC
1PO;29701-17;AC11;12.20948002;0.273;42.86599318;0.588547635;2.378782932;20;0.379900033;17.6;AC
1PO;29702-17;AC11;15.61812603;3.278;33.23429527;0.478899141;3.271982177;20;0.379900033;17.6;AC
1PO;29703-17;AC11;16.60443106;1.227;26.21125734;0.581685225;2.530945346;20;0.379900033;17.6;AC
1PO;29704-17;AC11;15.31859816;1.021;29.52106443;0.557494219;2.703176847;20;0.379900033;17.6;AC
1PO;29705-17;AC11;14.57564411;1.876;31.86638092;0.508401904;3.149799971;20;0.379900033;17.6;AC
1PO;29706-17;AC11;17.19875299;6.2;38.72691712;0.414324968;4.213976945;20;0.379900033;17.6;AC
1PO;29710-17;AC11;16.76291786;3.778;33.94052872;0.471332645;3.689866105;20;0.379900033;17.6;AC
1PO;29712-17;AC11;9.613652354;0.536;75.42794692;0.508915593;3.111515414;20;0.379900033;17.6;AC
1PO;29714-17;AC11;9.961138161;0.706;73.28463009;0.50928235;3.241913941;20;0.379900033;17.6;AC
2PO;23872-18;AC11;19.99838204;7.301;42.00522177;35.16476019;6.076868568;20;0.379900033;17.6;AC
2PO;23871-18;AC11;20.12349714;6.608;37.90432875;35.73728413;5.528145291;20;0.379900033;17.6;AC
2PO;23874-18;AC11;20.27162823;5.468;37.34946457;39.59740491;5.306745824;20;0.379900033;17.6;AC
2PO;23875-18;AC11;20.10435782;5.069;34.82405293;40.18509389;4.857333544;20;0.379900033;17.6;AC
2PO;23877-18;AC11;18.55722158;1.763;30.87768671;46.65395201;3.920964032;20;0.379900033;17.6;AC
2PO;23876-18;AC11;18.20848834;1.721;28.61120291;45.25560094;3.788615963;20;0.379900033;17.6;AC
2PO;23880-18;AC11;20.11414963;9.283;45.30879451;32.86225096;6.611943;20;0.379900033;17.6;AC
2PO;23879-18;AC11;19.92376838;8.585;49.38524217;32.87451908;7.121183777;20;0.379900033;17.6;AC
2PO;23881-18;AC11;19.60492533;14.616;49.4343319;31.45790649;7.553965328;20;0.379900033;17.6;AC
2PO;23882-18;AC11;19.75232882;16.14;41.61896306;31.91151553;6.54471873;20;0.379900033;17.6;AC
2PO;23886-18;AC11;18.22819569;6.595;42.11230283;37.83487096;5.249842629;20;0.379900033;17.6;AC
2PO;23885-18;AC11;19.72446266;6.662;41.82606745;35.92872889;6.283953939;20;0.379900033;17.6;AC
2PO;23887-18;AC11;17.41760718;1.956;27.50171583;49.71356175;3.435598374;20;0.379900033;17.6;AC
2PO;23888-18;AC11;17.30240806;1.871;25.72235837;50.58429417;3.155955433;20;0.379900033;17.6;AC
2PO;23893-18;AC11;21.98416784;25.534;54.31343812;26.51905917;9.751054448;20;0.379900033;17.6;AC
2PO;23894-18;AC11;21.85615551;24.122;48.68259386;28.05714048;8.66097742;20;0.379900033;17.6;AC
2PO;23895-18;AC11;20.55626483;19.399;39.64976518;33.57021562;5.890472578;20;0.379900033;17.6;AC
2PO;23899-18;AC11;20.70689579;14.468;46.57361687;32.57169555;7.200028328;20;0.379900033;17.6;AC
2PO;23898-18;AC11;20.83794899;14.436;43.76921704;32.92605626;7.008547072;20;0.379900033;17.6;AC
2PO;23900-18;AC11;20.23825522;7.343;34.59663692;38.73891756;5.491160562;20;0.379900033;17.6;AC
2PO;23901-18;AC11;20.36163661;7.635;30.91419654;38.55525923;4.983973218;20;0.379900033;17.6;AC
2PO;23904-18;AC11;21.46375729;23.292;36.07590144;32.04361066;6.347841112;20;0.379900033;17.6;AC
2PO;23903-18;AC11;21.44904388;23.698;42.65054451;32.40494577;7.357214752;20;0.379900033;17.6;AC
2PO;23906-18;AC11;21.22656813;13.378;43.73756142;32.54949165;7.249599183;20;0.379900033;17.6;AC
2PO;23909-18;AC11;21.74292991;29.132;43.14537654;30.356727;7.511131261;20;0.379900033;17.6;AC
2PO;23908-18;AC11;21.82083273;28.93;54.58124575;28.52205433;9.186346545;20;0.379900033;17.6;AC
2PO;23910-18;AC11;21.79375036;27.202;45.30191874;31.07436351;7.675835384;20;0.379900033;17.6;AC
2PO;23911-18;AC11;21.8363918;31.733;47.85465111;30.26674036;8.200252649;20;0.379900033;17.6;AC
2PO;23914-18;AC11;20.36831634;6.799;39.59070948;34.50192295;6.489838933;20;0.379900033;17.6;AC
2PO;23915-18;AC11;20.29832749;6.307;38.26476464;36.16037008;6.168704839;20;0.379900033;17.6;AC
2PO;23918-18;AC11;14.86924002;0.254;24.10157098;62.64110429;2.280331073;20;0.379900033;17.6;AC
2PO;23919-18;AC11;15.77041503;0.529;27.88537082;51.14591629;2.997862925;20;0.379900033;17.6;AC
2PO;23920-18;AC11;16.74156956;0.7;28.24016973;52.37870676;3.195816273;20;0.379900033;17.6;AC
2PO;23929-18;AC11;18.83179696;5.355;37.94945446;37.85926902;5.456376331;20;0.379900033;17.6;AC
2PO;23931-18;AC11;17.58012392;3.201;39.90867922;39.80679292;5.26329475;20;0.379900033;17.6;AC
2PO;23930-18;AC11;17.45848353;2.841;40.08354204;39.3324104;5.116142636;20;0.379900033;17.6;AC
2PO;23934-18;AC11;20.14271413;11.557;43.2240306;31.44844135;6.716067515;20;0.379900033;17.6;AC
2PO;23933-18;AC11;20.06984316;10.835;49.12015595;31.95260961;7.585044123;20;0.379900033;17.6;AC
2PO;23936-18;AC11;20.3174105;9.959;40.24449887;32.61548542;6.475399915;20;0.379900033;17.6;AC
2PO;23937-18;AC11;20.29499317;9.075;41.98234961;33.29685681;6.758213117;20;0.379900033;17.6;AC
2PO;23938-18;AC11;20.24778261;8.451;38.85743242;35.76707527;5.999458245;20;0.379900033;17.6;AC
2PO;23939-18;AC11;20.39665703;8.616;39.64466314;34.80163161;6.049918837;20;0.379900033;17.6;AC
2PO;23942-18;AC11;21.6820305;14.846;45.98888235;30.57620818;7.919606477;20;0.379900033;17.6;AC
2PO;23943-18;AC11;21.69547772;16.544;44.93519108;31.04849691;7.877651752;20;0.379900033;17.6;AC
2PO;23944-18;AC11;21.40099283;13.287;39.9989535;31.47064624;6.998774039;20;0.379900033;17.6;AC
2PO;23945-18;AC11;21.3338692;13.688;43.58302311;31.46329071;7.390437863;20;0.379900033;17.6;AC
2PO;23947-18;AC11;20.62262509;12.483;42.54319551;30.82208373;7.174898691;20;0.379900033;17.6;AC
2PO;23946-18;AC11;20.61851072;12.238;44.35196999;29.71594229;7.45478322;20;0.379900033;17.6;AC
2PO;23950-18;AC11;20.24811382;7.487;40.27870099;34.72276209;6.118832552;20;0.379900033;17.6;AC
2PO;23949-18;AC11;20.25444005;7.29;42.10015202;34.87038883;6.43518338;20;0.379900033;17.6;AC
2PO;23953-18;AC11;20.35935104;6.384;40.7847665;35.50241383;6.417870812;20;0.379900033;17.6;AC
2PO;23952-18;AC11;19.94963257;5.909;35.1941132;37.01545072;5.55979673;20;0.379900033;17.6;AC
2PO;23955-18;AC11;19.93887437;6.733;44.80005197;33.84529849;6.83451907;20;0.379900033;17.6;AC
2PO;23954-18;AC11;19.71543157;6.369;42.56115861;34.68119299;6.412735004;20;0.379900033;17.6;AC
2PO;23956-18;AC11;20.18108606;9.319;37.9437956;35.33521524;5.787381134;20;0.379900033;17.6;AC
2PO;23957-18;AC11;20.10858458;9.254;41.11766341;34.47348906;6.499141263;20;0.379900033;17.6;AC
2PO;23960-18;AC11;18.35264179;3.873;36.53783867;40.91422122;4.940126813;20;0.379900033;17.6;AC
2PO;23959-18;AC11;18.41584685;3.803;37.80300439;41.29887441;4.862537386;20;0.379900033;17.6;AC
2PO;23963-18;AC11;18.86291156;4.256;40.6671884;36.83466679;5.964841075;20;0.379900033;17.6;AC
2PO;23962-18;AC11;18.91968151;4.315;36.35600916;38.80050444;5.412249434;20;0.379900033;17.6;AC
2PO;23967-18;AC11;19.11225222;5.822;36.14508106;37.71239513;5.070208678;20;0.379900033;17.6;AC
2PO;23966-18;AC11;19.29578583;5.457;35.12128666;37.5390502;5.071612833;20;0.379900033;17.6;AC
2PO;23969-18;AC11;19.99902535;15.098;43.2306231;32.84219566;6.913299672;20;0.379900033;17.6;AC
2PO;23972-18;AC11;19.34359981;6.365;34.53354711;39.54589328;4.891387228;20;0.379900033;17.6;AC
2PO;23971-18;AC11;19.49092737;6.322;32.91037197;39.55771078;4.655323229;20;0.379900033;17.6;AC
2PO;23974-18;AC11;19.88680546;8.964;35.45731683;35.40840875;5.510969251;20;0.379900033;17.6;AC
2PO;23975-18;AC11;19.76644743;8.613;39.34132261;36.08242754;6.105341654;20;0.379900033;17.6;AC
2PO;23976-18;AC11;20.37058581;13.931;42.87722527;32.3969493;6.865330727;20;0.379900033;17.6;AC
2PO;23977-18;AC11;20.36463331;13.55;45.76367925;32.69633077;7.250118943;20;0.379900033;17.6;AC
2PO;23979-18;AC11;19.93079178;11.535;38.0393262;35.19729216;5.929907615;20;0.379900033;17.6;AC
2PO;23978-18;AC11;19.96495901;10.438;41.86029275;35.34331487;6.295589393;20;0.379900033;17.6;AC
2PO;23982-18;AC11;18.5720315;4.915;34.64512475;39.12885222;4.86766638;20;0.379900033;17.6;AC
2PO;23983-18;AC11;18.72510672;4.842;35.09991788;39.17163831;4.909965335;20;0.379900033;17.6;AC
2PO;23986-18;AC11;19.14588465;6.259;40.13299524;37.07814431;5.926583314;20;0.379900033;17.6;AC
2PO;23987-18;AC11;19.22940025;5.976;38.49231998;37.81188094;5.550457554;20;0.379900033;17.6;AC
2PO;23989-18;AC11;19.93651053;8.837;39.18762466;35.0199488;6.117028867;20;0.379900033;17.6;AC
2PO;23988-18;AC11;20.1238949;8.871;44.0103572;35.26407351;6.58227328;20;0.379900033;17.6;AC
2PO;23991-18;AC11;17.47960801;1.452;26.73723726;48.61406696;3.426972617;20;0.379900033;17.6;AC
2PO;23992-18;AC11;17.72114196;1.331;24.45538596;50.33374728;3.233863795;20;0.379900033;17.6;AC
2PO;23994-18;AC11;16.70398835;0.836;27.70119753;53.61945475;2.910382499;20;0.379900033;17.6;AC
2PO;23995-18;AC11;16.42498569;0.838;27.66453019;55.27314112;2.841567407;20;0.379900033;17.6;AC
2PO;23997-18;AC11;18.01940401;2.005;30.78448783;43.40498839;3.972475785;20;0.379900033;17.6;AC
2PO;23996-18;AC11;17.99830884;2.299;31.65448386;44.99061533;4.214449364;20;0.379900033;17.6;AC
2PO;24000-18;AC11;19.10887397;3.986;32.32725628;43.43773761;4.440771639;20;0.379900033;17.6;AC
2PO;24001-18;AC11;19.27296155;4.036;33.59969815;41.88068049;4.643619806;20;0.379900033;17.6;AC
2PO;24004-18;AC11;16.96289795;1.065;28.20698319;50.45846449;3.413575542;20;0.379900033;17.6;AC
2PO;24007-18;AC11;17.14246194;1.181;30.71699418;47.96285451;3.693930515;20;0.379900033;17.6;AC
2PO;24010-18;AC11;15.00202611;0.894;34.73747555;49.1592685;3.2375517;20;0.379900033;17.6;AC
2PO;24011-18;AC11;19.71136066;6.85;40.51146112;35.50105375;6.098363736;20;0.379900033;17.6;AC
2PO;24012-18;AC11;20.10452604;6.876;40.49933114;33.62514453;6.129643279;20;0.379900033;17.6;AC
2PO;24015-18;AC11;21.04203501;22.023;53.28419672;28.9532294;8.739952142;20;0.379900033;17.6;AC
2PO;24014-18;AC11;21.40515264;23.851;48.68021948;27.92430464;8.37832909;20;0.379900033;17.6;AC
2PO;24018-18;AC11;15.70423041;5.007;60.40776241;36.41698708;5.414367786;20;0.379900033;17.6;AC
2PO;24017-18;AC11;15.07089979;4.126;69.11087443;38.20678514;5.610354004;20;0.379900033;17.6;AC
2PO;24020-18;AC11;15.00010933;3.368;69.47212756;37.09638771;5.822978617;20;0.379900033;17.6;AC
2PO;24021-18;AC11;14.88389377;3.523;74.2895543;36.50023804;6.01548606;20;0.379900033;17.6;AC
2PO;24025-18;AC11;18.62091821;8.689;50.52378877;32.96167947;7.237112439;20;0.379900033;17.6;AC
2PO;24026-18;AC11;18.47588157;8.625;44.9026649;34.32202477;6.377425976;20;0.379900033;17.6;AC
2PO;24028-18;AC11;20.67449397;18.267;50.80259859;31.05622472;7.991871091;20;0.379900033;17.6;AC
2PO;24027-18;AC11;20.76207798;18.626;44.22263132;30.48372029;7.160077912;20;0.379900033;17.6;AC
2PO;24031-18;AC11;20.66555296;18.3;52.12470472;28.93847044;8.313863495;20;0.379900033;17.6;AC
2PO;24030-18;AC11;20.77914793;18.67;48.32892549;29.39749107;8.044840831;20;0.379900033;17.6;AC
2PO;24033-18;AC11;20.73713658;16.992;50.28781695;30.89732133;7.847088149;20;0.379900033;17.6;AC
2PO;24035-18;AC11;20.42787879;17.704;44.69030102;29.91053181;7.622834351;20;0.379900033;17.6;AC
2PO;24036-18;AC11;20.68849079;16.888;46.81840605;30.93818709;7.685024132;20;0.379900033;17.6;AC
2PO;24038-18;AC11;15.83705646;0.838;28.2336426;51.18060172;2.993251505;20;0.379900033;17.6;AC
2PO;24037-18;AC11;15.77930057;0.829;28.1650359;51.66178195;2.994744968;20;0.379900033;17.6;AC
2PO;24040-18;AC11;18.47571382;2.788;30.24444976;43.39795036;3.904890237;20;0.379900033;17.6;AC
2PO;24041-18;AC11;18.19800822;2.913;29.80255278;42.67174034;4.103749817;20;0.379900033;17.6;AC
2PO;24043-18;AC11;19.07877164;5.3;37.70838183;38.0761038;5.249269928;20;0.379900033;17.6;AC
2PO;24044-18;AC11;18.85056051;5.289;38.39105725;38.9551091;5.505965255;20;0.379900033;17.6;AC
2PO;24045-18;AC11;19.35066961;7.281;40.25623657;35.73726167;5.929024606;20;0.379900033;17.6;AC
2PO;24046-18;AC11;19.45327602;7.39;37.18020658;36.12926136;5.573606446;20;0.379900033;17.6;AC
2PO;24048-18;AC11;16.28619141;1.07;29.14942468;49.37708223;3.218763754;20;0.379900033;17.6;AC
2PO;24050-18;AC11;19.17344737;7.548;39.62182582;35.40075671;5.402563142;20;0.379900033;17.6;AC
2PO;24049-18;AC11;19.13866146;7.683;45.27834321;34.98798277;6.731521635;20;0.379900033;17.6;AC
2PO;24053-18;AC11;20.87335349;15.444;39.75124138;32.27206009;6.666039971;20;0.379900033;17.6;AC
2PO;24052-18;AC11;20.98353164;15.939;43.41652029;32.37153064;6.988755371;20;0.379900033;17.6;AC
2PO;24054-18;AC11;20.42451257;12.705;41.12348698;32.9093903;6.31543008;20;0.379900033;17.6;AC
2PO;24055-18;AC11;20.55055982;12.859;47.24308394;32.42698892;7.198588693;20;0.379900033;17.6;AC
2PO;24058-18;AC11;20.13399253;13.144;44.80513528;32.40600076;6.904919743;20;0.379900033;17.6;AC
2PO;24059-18;AC11;20.03166346;13.743;48.07441731;31.721421;7.147001078;20;0.379900033;17.6;AC
2PO;24061-18;AC11;19.75180543;11.373;43.09363436;35.03786977;6.235349885;20;0.379900033;17.6;AC
2PO;24060-18;AC11;19.66275849;7.306;39.43018892;37.33687028;5.574052092;20;0.379900033;17.6;AC
2PO;24062-18;AC11;20.23137761;16.077;52.08656055;30.42043006;8.121329429;20;0.379900033;17.6;AC
2PO;24063-18;AC11;20.26828917;13.868;50.36534583;30.61975864;7.855110501;20;0.379900033;17.6;AC
2PO;24066-18;AC11;19.39508083;7.572;41.15397349;33.94459164;5.937069102;20;0.379900033;17.6;AC
2PO;24065-18;AC11;19.27713004;6.788;44.82722071;33.42625877;6.443677532;20;0.379900033;17.6;AC
2PO;24069-18;AC11;18.88262577;5.244;38.98089323;36.2756401;5.416660464;20;0.379900033;17.6;AC
2PO;24068-18;AC11;18.94383046;5.22;39.12215395;36.51478583;5.382939251;20;0.379900033;17.6;AC
2PO;24071-18;AC11;18.09291385;3.435;36.34756613;39.54899408;4.696832521;20;0.379900033;17.6;AC
2PO;24070-18;AC11;18.00272432;3.328;37.65555332;41.73570418;4.793183961;20;0.379900033;17.6;AC
2PO;24073-18;AC11;15.76609487;1.076;29.71629335;50.82085253;3.172318562;20;0.379900033;17.6;AC
2PO;24075-18;AC11;20.21864077;14.578;45.31366773;30.88924964;7.095897228;20;0.379900033;17.6;AC
2PO;24076-18;AC11;20.16662572;14.045;55.21926758;27.93905604;8.642886623;20;0.379900033;17.6;AC
2PO;24077-18;AC11;17.51297696;2.102;29.84486065;46.66473699;3.696212928;20;0.379900033;17.6;AC
2PO;24078-18;AC11;17.28456639;1.921;31.87372027;45.36001672;3.894151198;20;0.379900033;17.6;AC
2PO;24082-18;AC11;20.29229478;16.552;43.86946188;31.04770397;6.948761746;20;0.379900033;17.6;AC
2PO;24081-18;AC11;20.44373305;16.975;39.38354898;34.67901892;6.508189833;20;0.379900033;17.6;AC
2PO;24083-18;AC11;20.23564144;14.754;47.51798702;30.79985523;7.32338927;20;0.379900033;17.6;AC
2PO;24084-18;AC11;19.99223059;14.02;51.95638349;29.95530102;8.093504012;20;0.379900033;17.6;AC
2PO;24088-18;AC11;17.05939458;1.851;30.88853911;48.20920678;3.7045676;20;0.379900033;17.6;AC
2PO;24090-18;AC11;19.26122865;10.075;45.18666398;34.79026727;6.620675778;20;0.379900033;17.6;AC
2PO;24089-18;AC11;19.24587166;10.119;41.2999748;33.26452581;6.114299862;20;0.379900033;17.6;AC
2PO;24092-18;AC11;19.82090239;2.994;31.07824342;41.09810815;4.758821037;20;0.379900033;17.6;AC
2PO;24091-18;AC11;19.95634606;12.775;46.65936492;32.89428236;7.107072974;20;0.379900033;17.6;AC
2PO;24094-18;AC11;20.22900421;12.584;44.03996867;33.451238;6.734832443;20;0.379900033;17.6;AC
2PO;24095-18;AC11;20.12990499;12.555;42.31093301;34.23623344;6.385561597;20;0.379900033;17.6;AC
2PO;24097-18;AC11;19.24481961;7.548;39.41323837;35.85050467;5.614955026;20;0.379900033;17.6;AC
2PO;24098-18;AC11;18.87915598;5.976;41.64532075;35.06093323;5.914711779;20;0.379900033;17.6;AC
2PO;24100-18;AC11;14.23228434;0.501;34.0413377;54.05649225;2.879675586;20;0.379900033;17.6;AC
2PO;24102-18;AC11;20.42727621;15.012;45.3933762;30.97175793;7.109591842;20;0.379900033;17.6;AC
2PO;24101-18;AC11;19.76489304;10.368;40.39816603;34.76609822;5.836978602;20;0.379900033;17.6;AC
2PO;24105-18;AC11;19.59408477;10.541;45.50431734;34.02355801;6.914812203;20;0.379900033;17.6;AC
2PO;24104-18;AC11;18.77382197;7.515;39.16593821;35.04761905;5.676009323;20;0.379900033;17.6;AC
2PO;24106-18;AC11;20.64112829;15.366;48.6814454;30.81078313;7.807077255;20;0.379900033;17.6;AC
2PO;24108-18;AC11;19.46994101;7.264;33.5368051;37.84424422;4.904755328;20;0.379900033;17.6;AC
2PO;24107-18;AC11;19.44255547;7.247;40.31317691;38.00634367;5.795205252;20;0.379900033;17.6;AC
2PO;24110-18;AC11;20.2178119;11.833;49.45279128;32.85918744;7.241945332;20;0.379900033;17.6;AC
2PO;24111-18;AC11;19.99468799;12.851;48.53089758;31.65685914;7.094822921;20;0.379900033;17.6;AC
2PO;24113-18;AC11;21.19128668;7.512;35.72098038;35.96456607;6.184239877;20;0.379900033;17.6;AC
2PO;24114-18;AC11;19.37260397;1.539;26.96321975;44.6989634;3.825357988;20;0.379900033;17.6;AC
2PO;24117-18;AC11;18.59981003;2.723;34.633491;39.01066641;4.743880381;20;0.379900033;17.6;AC
2PO;24118-18;AC11;19.20161517;6.91;48.33765821;33.25421259;6.916450159;20;0.379900033;17.6;AC
2PO;24119-18;AC11;13.42280037;0.847;35.1909912;57.63671942;2.561423288;20;0.379900033;17.6;AC
2PO;24120-18;AC11;15.54533473;1.68;39.22529458;44.98166957;4.104209429;20;0.379900033;17.6;AC
2PO;24122-18;AC11;16.36725654;7.146;56.2452449;37.53372909;5.832405147;20;0.379900033;17.6;AC
3PO;25048-18;AC11;18.43294688;4.214;45.08348566;37.6640159;5.525808573;20;0.379900033;17.6;AC
3PO;25052-18;AC11;19.7773667;15.453;65.2251688;29.23374115;8.582276343;20;0.379900033;17.6;AC
3PO;25057-18;AC11;18.81170093;6.409;53.29678342;32.57147003;6.967435802;20;0.379900033;17.6;AC
3PO;25060-18;AC11;19.42278296;5.88;45.64009036;34.28544112;6.225273088;20;0.379900033;17.6;AC
3PO;25066-18;AC11;18.66089819;3.27;38.7726614;40.28432528;4.835283632;20;0.379900033;17.6;AC
3PO;25076-18;AC11;21.01944203;12.142;46.46141777;32.41914045;7.086317957;20;0.379900033;17.6;AC
3PO;25077-18;AC11;20.99075209;12.265;44.99768139;32.66872172;6.563247034;20;0.379900033;17.6;AC
3PO;25080-18;AC11;21.28692428;17.142;56.90491911;28.41507004;8.980493598;20;0.379900033;17.6;AC
3PO;25079-18;AC11;21.54704419;20.353;58.10304559;27.63948696;9.119060739;20;0.379900033;17.6;AC
3PO;25085-18;AC11;19.35510297;4.662;42.5316511;38.30989999;5.248195577;20;0.379900033;17.6;AC
3PO;25090-18;AC11;20.18248771;7.24;44.9941665;36.13993205;6.020513297;20;0.379900033;17.6;AC
3PO;25095-18;AC11;19.74812938;7.399;47.39072642;34.25893947;6.505089186;20;0.379900033;17.6;AC
3PO;25099-18;AC11;20.27827282;11.522;53.54608155;31.3350488;7.632474111;20;0.379900033;17.6;AC
3PO;25104-18;AC11;20.22307601;10.044;48.37294553;32.88044703;6.868570018;20;0.379900033;17.6;AC
3PO;25113-18;AC11;19.69092383;12.307;54.9105104;29.60397925;8.179062786;20;0.379900033;17.6;AC
3PO;25114-18;AC11;19.42937384;8.544;51.55535801;31.71641791;7.217760307;20;0.379900033;17.6;AC
3PO;25121-18;AC11;20.65437153;16.946;56.75432948;28.43804796;8.647518914;20;0.379900033;17.6;AC
3PO;25126-18;AC11;19.25028439;7.985;47.99869858;34.22246373;6.208920813;20;0.379900033;17.6;AC
3PO;25130-18;AC11;20.0217598;4.074;33.06693479;45.00187459;4.077319419;20;0.379900033;17.6;AC
3PO;25135-18;AC11;19.75449432;12.451;52.51948529;31.11667572;7.263793902;20;0.379900033;17.6;AC
3PO;25136-18;AC11;19.72531756;12.201;54.26079487;31.245102;7.222653451;20;0.379900033;17.6;AC
3PO;25140-18;AC11;19.27715788;6.857;49.79641801;33.71888902;6.630047319;20;0.379900033;17.6;AC
3PO;25144-18;AC11;19.94085124;12.168;58.30898277;29.20637939;8.197919742;20;0.379900033;17.6;AC
3PO;25145-18;AC11;17.28018284;1.683;32.26241929;49.47982259;3.4894281;20;0.379900033;17.6;AC
3PO;25146-18;AC11;19.00129912;7.502;48.79726934;33.57134064;6.612390749;20;0.379900033;17.6;AC
3PO;25147-18;AC11;15.09512369;0.431;27.96206175;62.88765266;2.22889491;20;0.379900033;17.6;AC
3PO;25148-18;AC11;18.99587545;3.102;33.86927238;44.78359214;3.972804771;20;0.379900033;17.6;AC
3PO;25151-18;AC11;20.1894765;10.439;46.79157054;34.32119673;6.46099896;20;0.379900033;17.6;AC
3PO;25152-18;AC11;20.3202994;9.916;47.60790609;33.96017438;6.348475233;20;0.379900033;17.6;AC
3PO;25155-18;AC11;19.75231156;7.701;52.12594752;32.07231736;7.018146749;20;0.379900033;17.6;AC
3PO;25157-18;AC11;14.16730114;0.19;26.63041667;65.41578519;2.133202894;20;0.379900033;17.6;AC
3PO;25160-18;AC11;19.55247269;4.419;40.03303334;38.7745205;5.160398452;20;0.379900033;17.6;AC
3PO;25162-18;AC11;20.64648377;5.688;31.6145354;43.82818084;4.09977394;20;0.379900033;17.6;AC
3PO;25164-18;AC11;16.43091105;0.745;36.29205299;47.64387407;3.660513002;20;0.379900033;17.6;AC
3PO;25171-18;AC11;17.22999093;0.853;32.35054247;50.15807523;3.264287325;20;0.379900033;17.6;AC
3PO;25175-18;AC11;19.25539053;4.723;46.72066318;37.01945205;5.599623173;20;0.379900033;17.6;AC
3PO;25178-18;AC11;19.68623068;4.692;46.31705386;35.11655566;6.027851466;20;0.379900033;17.6;AC
3PO;25187-18;AC11;10.40632116;0.021;30.18520552;83.68232207;1.409813361;20;0.379900033;17.6;AC
